21,49,50,16,38,36,5,43,61,53
45,60,61,38,53,48,13,65,54,12
61,38,42,30,52,48,39,60,47,63
39,38,30,48,47,11,5,45,13,44
45,53,48,38,64,57,54,47,41,63
30,38,39,42,63,45,60,12,48,55
51,61,1,38,35,39,42,12,63,15
30,39,42,61,12,52,15,45,20,63
6,45,33,39,54,13,38,35,61,57
5,60,35,21,42,61,48,15,49,62
43,1,31,46,60,27,39,44,21,61
30,42,45,38,63,12,35,47,13,15
39,6,42,38,61,57,64,60,35,26
45,42,6,52,38,63,53,30,65,39
61,42,63,13,60,57,64,52,56,55
38,6,30,39,63,42,47,27,13,19
61,42,38,47,30,39,60,52,44,63
48,38,6,51,35,60,54,13,45,53
38,61,39,64,50,65,49,30,57,48
48,35,54,6,53,39,63,61,51,30
30,45,61,12,40,35,63,42,31,44
39,23,35,42,60,36,14,38,44,17
35,51,39,61,47,40,13,6,48,44
61,64,60,57,6,47,45,20,35,53
42,61,39,6,30,38,35,13,48,9
38,61,39,8,46,20,51,1,11,44
39,64,20,65,11,38,55,56,30,47
6,38,13,42,60,39,61,10,53,12
38,13,6,39,61,42,64,57,52,56
44,45,30,47,12,39,41,42,43,54
61,38,42,60,30,10,53,39,63,20
53,60,42,63,46,54,61,52,22,38
6,42,51,39,30,47,11,48,13,44
44,48,46,30,63,61,60,54,1,13
21,49,38,5,36,57,62,11,39,47
6,42,39,30,48,61,53,27,60,4
47,5,46,4,53,33,54,21,11,62
39,11,42,20,15,46,52,5,63,56
45,53,13,6,54,51,37,22,35,61
48,40,38,51,44,54,53,39,42,9
54,47,61,42,30,35,39,29,12,9
45,39,44,54,47,6,61,38,64,42
33,30,58,38,42,55,56,35,1,31
42,30,39,63,52,57,47,64,61,44
6,15,39,30,29,21,41,47,45,13
6,38,60,9,53,65,35,57,64,47
39,42,52,48,11,44,51,57,64,35
42,61,30,39,6,51,13,27,47,19
53,61,42,6,30,47,54,63,64,57
47,62,35,21,5,42,7,30,13,15
12,42,39,38,48,64,6,54,44,30
47,6,39,30,63,38,42,61,44,48
60,30,64,38,47,45,61,57,42,48
20,39,38,47,57,61,63,52,64,15
54,12,38,63,47,60,45,61,52,39
45,38,48,40,23,54,35,17,14,11
60,13,48,61,37,9,46,44,12,53
45,48,51,42,61,38,1,4,63,13
6,35,42,39,13,48,61,63,22,38
42,63,30,39,44,61,47,6,53,38
48,51,54,39,42,2,30,38,35,61
31,36,41,6,16,43,20,5,21,42
54,30,39,42,61,38,45,9,5,13
5,62,42,60,39,6,48,21,12,51
48,53,37,51,9,13,63,47,60,61
35,48,30,39,64,5,57,31,51,6
42,39,60,30,6,53,44,13,35,1
61,60,44,39,50,40,16,64,57,37
39,53,42,35,38,47,54,60,6,45
39,58,23,35,42,38,41,45,19,65
42,6,30,39,47,48,14,60,44,23
9,30,12,21,63,13,60,42,45,41
30,52,13,53,12,60,45,61,39,57
30,52,39,23,15,51,53,36,44,17
30,42,45,12,41,47,63,65,13,15
38,42,61,30,35,57,64,13,11,9
6,39,13,47,38,12,65,26,44,64
42,39,30,6,13,48,38,61,45,47
39,6,47,61,4,41,60,35,20,1
45,61,1,12,60,47,40,11,30,55
35,21,9,54,7,38,52,42,44,51
39,53,60,35,30,61,54,12,6,10
30,6,42,40,60,47,35,46,38,51
35,39,38,61,13,5,6,1,56,55
6,39,61,52,35,42,53,51,65,10
29,36,14,16,15,41,23,42,39,43
44,45,46,5,42,53,20,52,12,16
30,42,60,45,63,12,48,64,57,39
61,48,44,39,30,20,40,56,55,35
45,39,47,35,51,63,61,64,48,57
30,10,42,52,53,29,12,35,33,58
39,42,63,12,61,60,41,53,30,35
6,42,39,30,47,48,60,13,61,44
30,39,38,45,42,12,56,55,48,60
42,39,30,6,47,38,44,63,48,19
6,38,61,39,13,40,4,45,22,41
38,42,39,30,54,48,60,58,44,61
44,38,30,45,35,12,65,41,63,48
6,44,60,9,47,53,4,35,38,45
21,39,13,61,36,57,6,30,38,15
