5,11,14,35,39,42,45,63,64,65
2,15,20,23,25,30,35,39,40,42
7,18,22,25,33,41,45,60,63,65
9,17,24,34,42,46,47,48,59,63
3,5,10,28,30,40,41,44,60,63
2,10,12,28,30,31,39,45,51,60
4,12,16,18,25,39,41,42,55,60
5,16,35,39,40,42,48,60,63,65
5,11,16,22,39,42,44,47,62,63
8,9,18,26,33,37,39,42,57,63
3,10,11,30,31,35,39,42,45,51
30,33,35,39,42,44,48,53,54,63
2,5,10,20,24,34,38,39,57,63
3,26,29,38,42,44,45,47,48,65
2,10,15,25,27,30,39,42,60,62
5,14,16,20,28,31,39,40,41,52
11,25,32,34,35,39,42,45,60,65
2,10,12,35,38,45,48,52,53,54
5,16,27,38,39,42,45,47,58,64
10,12,13,30,35,37,38,39,60,65
2,12,28,30,31,35,36,39,42,65
2,10,12,22,25,35,39,45,48,60
2,15,30,31,34,39,43,47,52,65
2,3,14,30,31,33,35,39,60,65
2,10,13,15,23,27,30,31,35,62
21,30,35,37,39,42,44,48,60,65
3,14,30,36,37,38,39,42,45,53
3,10,30,31,35,38,39,42,52,60
2,9,10,20,35,37,39,42,44,60
8,13,16,23,27,35,46,47,48,51
10,15,26,30,31,34,35,39,42,62
13,30,35,39,42,45,48,51,54,60
3,4,10,18,25,30,31,35,39,42
3,10,30,31,35,39,42,48,63,65
2,6,10,30,39,42,45,51,63,65
4,9,22,37,39,46,47,53,60,61
2,5,10,27,39,42,43,45,48,60
11,28,30,35,39,40,42,44,51,63
10,15,20,30,31,35,39,42,60,63
10,28,30,34,35,39,42,45,47,48
2,12,24,39,42,45,60,61,63,64
3,12,15,20,28,30,39,40,42,43
13,22,33,37,39,42,53,56,57,62
5,9,24,34,38,39,47,48,53,63
2,4,9,10,12,23,30,31,35,39
1,5,10,14,15,23,30,39,42,62
11,12,16,35,39,42,51,56,60,63
4,9,28,34,38,39,46,47,48,51
2,6,12,30,35,39,42,44,51,60
2,10,14,26,30,33,39,51,60,65
8,10,20,28,30,31,35,39,42,60
4,12,18,20,25,30,31,39,60,65
11,15,30,39,42,45,56,59,60,65
2,4,5,9,16,24,34,39,47,48
12,19,39,42,45,46,47,48,53,63
8,13,27,39,40,42,47,48,64,65
2,10,30,31,35,36,39,42,45,60
11,16,30,38,39,42,45,47,53,62
21,29,30,31,35,41,45,48,53,54
2,10,30,38,39,42,44,52,60,65
5,30,38,39,42,44,46,60,63,65
9,11,28,39,40,42,44,46,47,60
10,15,18,30,31,34,35,39,42,60
4,9,22,37,38,44,58,60,63,65
9,10,12,26,30,44,45,47,63,65
9,30,37,38,39,42,48,53,60,65
2,15,21,30,31,39,41,48,53,62
10,16,35,39,42,45,46,47,48,53
12,30,39,42,44,46,47,48,52,60
6,22,26,27,29,34,38,42,53,54
11,12,16,39,40,42,45,53,60,65
2,10,18,27,39,42,45,51,60,65
5,31,36,39,41,45,54,60,63,65
15,30,34,35,38,39,42,45,60,65
6,9,37,38,39,42,45,48,53,55
2,10,12,30,35,39,41,45,63,65
8,12,13,30,39,42,44,60,61,65
9,12,26,30,37,38,39,42,45,50
4,7,10,22,25,27,35,39,42,60
10,15,18,25,30,38,39,45,63,65
2,5,10,28,35,39,42,44,60,63
2,3,15,18,28,30,39,42,54,60
5,13,31,39,40,41,44,48,54,60
2,14,18,30,35,39,42,47,60,63
2,3,10,20,30,31,35,39,42,62
2,10,12,38,39,42,45,48,53,59
9,30,35,37,39,40,42,44,47,63
2,5,10,12,24,39,42,48,53,54
6,12,21,30,42,51,53,54,60,61
2,10,12,15,39,40,41,42,44,60
9,13,37,39,42,53,58,59,61,65
1,2,3,10,11,12,15,24,39,42
3,11,12,15,28,35,39,42,44,63
10,19,25,39,41,42,44,60,63,65
18,27,34,39,42,45,47,60,63,65
4,8,11,13,22,26,49,50,53,64
2,10,12,26,35,39,42,48,60,65
12,16,20,38,39,42,45,46,49,60
7,9,30,37,39,42,45,53,61,63
10,20,30,34,39,42,51,54,60,65
