60,61,42,12,53,65,30,38,52,63
44,5,42,61,38,30,60,52,39,64
63,53,38,45,39,35,60,62,61,41
7,9,61,39,47,15,12,35,60,11
42,60,15,39,61,53,1,44,63,11
65,39,11,44,41,38,45,42,63,12
62,45,35,12,37,51,61,11,53,13
54,39,64,61,13,30,48,53,57,38
45,40,38,61,39,12,44,5,9,37
42,39,48,61,60,44,38,45,43,51
40,39,44,60,52,7,43,20,30,42
7,22,40,38,42,2,33,45,43,39
59,26,1,16,56,55,27,38,21,41
61,53,12,64,60,57,30,52,14,26
5,42,60,54,12,39,61,52,63,53
5,44,35,61,33,6,60,49,50,40
42,63,12,44,6,38,48,30,20,53
64,60,39,38,44,48,47,53,4,61
45,48,61,44,6,12,51,37,21,22
63,52,64,57,53,2,38,11,39,47
16,63,39,65,64,38,44,6,20,57
51,30,61,44,64,45,42,57,38,54
45,40,63,38,39,30,15,58,48,51
39,11,38,1,45,65,44,61,48,22
5,42,63,50,49,41,47,60,40,21
45,40,48,13,38,42,65,21,63,54
54,40,53,45,60,65,38,5,51,48
13,61,45,38,60,48,51,42,65,12
38,30,63,40,12,42,33,6,49,50
30,40,44,13,38,39,53,60,6,57
38,42,64,53,15,57,52,63,39,65
39,60,42,5,65,47,53,52,63,44
44,5,53,30,45,61,40,47,57,38
45,38,53,64,33,61,54,63,52,6
38,44,11,42,12,20,61,40,60,54
47,46,16,13,12,57,48,26,7,11
47,60,48,64,12,35,13,65,57,41
42,61,65,38,47,63,30,44,52,53
42,61,16,30,21,64,57,39,65,60
30,6,45,12,60,16,61,64,47,21
35,38,48,6,50,12,42,51,16,15
61,30,65,63,39,51,12,41,47,1
42,31,63,30,45,39,48,58,5,20
5,42,61,60,44,45,49,50,62,43
39,61,30,60,65,38,47,53,13,5
39,42,61,38,15,63,4,7,22,56
45,40,52,61,51,47,12,60,48,33
45,61,60,39,63,65,53,30,40,31
5,47,35,44,16,60,20,64,43,27
54,39,38,53,47,61,44,30,48,40
30,40,61,41,15,39,60,47,31,20
44,35,5,61,42,58,53,20,43,60
40,61,63,42,65,47,16,48,44,53
43,44,1,45,15,14,51,60,36,48
64,38,46,53,42,43,61,39,62,44
39,44,60,48,61,64,41,40,35,63
39,38,60,42,30,45,16,40,53,21
61,39,48,65,38,51,40,5,52,6
40,38,65,42,60,11,64,12,44,45
6,40,38,53,13,39,1,51,43,21
61,41,52,33,16,46,60,48,13,23
61,38,47,42,39,65,48,44,30,46
42,53,65,30,48,35,61,63,45,58
48,39,53,61,35,38,55,56,60,20
45,53,39,44,52,2,9,40,37,42
30,60,42,40,39,38,64,61,63,6
61,39,38,12,62,48,21,53,65,60
60,65,61,42,57,52,36,53,64,31
45,40,48,42,51,53,54,61,35,38
12,45,30,38,40,42,15,53,63,6
45,38,40,63,35,54,39,55,56,37
40,30,61,45,44,42,63,39,48,52
52,22,7,62,63,33,30,11,46,64
61,5,44,23,48,38,42,21,49,50
64,65,62,38,60,55,56,11,15,53
42,38,47,61,5,30,52,12,60,48
65,39,59,60,56,55,19,12,13,46
48,42,51,52,45,13,41,53,61,38
47,38,64,35,11,42,12,65,57,61
5,61,21,47,12,44,63,42,39,52
21,5,42,45,26,52,12,58,50,33
39,61,38,44,6,63,35,5,13,36
40,45,48,20,43,35,21,53,6,16
61,53,38,12,60,48,63,46,41,47
61,52,5,30,44,48,15,38,53,64
38,12,61,42,53,20,63,65,39,44
39,30,54,63,42,61,65,41,53,48
51,63,38,64,42,30,16,57,23,60
20,41,1,61,42,63,15,39,19,55
61,5,39,49,50,30,12,6,42,48
13,9,12,35,52,61,65,47,33,60
21,64,42,27,14,38,51,57,39,36
42,5,2,1,47,44,27,38,9,53
54,51,61,57,63,39,12,42,64,62
61,65,47,44,64,57,12,60,42,55
6,38,51,48,63,12,2,13,64,29
44,11,9,58,40,15,45,62,47,56
53,12,63,61,65,54,6,42,5,48
42,16,52,39,53,48,13,38,45,64
42,52,44,30,61,43,60,19,27,57
