40,62,6,1,11,61,54,12,48,60
39,6,61,35,63,45,62,40,12,60
5,54,51,39,61,62,58,59,63,60
16,45,5,61,54,35,12,6,11,62
61,65,20,12,63,6,54,40,62,35
11,45,40,63,62,61,51,35,60,48
58,63,61,12,35,11,54,39,62,60
62,61,40,63,54,12,39,60,51,35
58,6,5,63,62,21,61,54,39,40
11,20,54,61,63,62,40,51,39,6
62,6,5,61,35,39,54,51,40,63
40,62,7,20,61,39,5,63,48,51
45,11,39,54,35,62,5,61,12,60
40,62,54,61,1,12,35,51,58,60
63,51,5,16,20,48,40,62,39,23
6,45,5,51,61,9,62,54,12,40
62,40,39,20,61,51,54,63,35,60
40,12,45,61,62,42,54,60,16,63
16,39,54,60,63,58,61,48,1,40
20,39,54,45,40,61,62,60,58,35
51,40,61,60,54,12,62,39,48,35
11,7,5,12,54,39,61,62,40,55
59,1,20,40,45,62,61,65,54,12
42,11,62,61,39,40,51,12,60,58
45,20,39,63,1,61,60,12,40,58
61,12,63,45,39,9,6,5,40,60
62,61,6,35,39,11,44,48,12,40
40,20,62,61,54,39,51,63,60,12
6,39,61,40,20,62,12,21,35,51
40,62,61,21,45,20,51,54,63,12
58,21,40,35,61,48,5,62,63,60
62,6,54,40,12,35,61,60,16,39
40,5,11,6,61,54,63,48,51,35
62,63,59,6,65,51,45,5,39,54
51,45,54,42,62,61,48,11,58,9
16,62,39,61,58,21,11,54,60,42
40,62,42,61,5,54,57,60,12,48
20,54,61,5,51,39,62,58,12,40
45,54,5,61,58,39,51,62,21,40
62,45,61,1,51,39,42,48,58,40
62,16,5,58,39,61,51,42,40,12
39,58,61,40,12,54,51,60,62,35
40,16,5,6,1,12,51,56,55,62
62,59,20,61,39,63,45,51,40,54
20,6,39,11,5,61,45,63,35,62
11,51,40,16,61,62,48,35,39,45
58,51,62,5,40,45,61,21,54,39
51,40,16,61,48,49,12,63,39,62
51,58,16,20,5,11,39,61,62,60
6,12,61,35,11,63,45,51,48,62
45,40,6,61,20,54,62,65,60,48
5,16,63,54,42,62,35,45,11,58
39,65,61,54,62,60,12,48,40,51
62,61,40,54,51,12,39,45,35,63
20,45,62,12,54,39,42,61,48,5
5,39,62,61,6,42,54,1,48,12
45,63,54,62,11,61,39,40,48,58
40,20,5,59,45,65,11,62,61,63
62,57,12,40,51,61,45,58,54,35
20,62,59,54,51,16,61,39,12,40
45,6,11,63,40,42,62,61,49,60
43,62,54,61,45,60,40,51,48,12
6,5,45,63,39,20,62,61,42,48
40,42,62,39,51,61,11,5,63,60
63,61,54,1,35,48,20,62,40,12
51,6,61,40,62,63,12,54,39,45
40,6,61,51,54,12,62,39,60,35
62,42,61,12,45,63,39,54,40,35
21,42,39,20,63,62,5,61,12,11
20,54,5,42,63,21,61,39,40,62
51,40,42,61,35,45,5,39,12,62
40,62,16,20,6,58,61,48,60,12
54,40,45,61,42,65,1,62,12,51
39,42,45,54,16,63,61,40,51,60
54,12,61,48,13,51,62,40,60,39
20,11,58,61,12,39,62,40,45,63
63,54,61,62,35,60,40,58,39,12
61,58,5,6,54,51,7,39,60,45
45,20,61,54,62,40,63,42,60,12
62,40,6,11,58,21,61,39,60,12
62,59,5,54,35,12,40,63,61,6
16,39,54,42,15,61,62,51,12,9
40,45,54,62,39,23,6,61,12,48
51,7,61,39,12,49,62,40,54,20
16,40,54,61,63,21,62,39,51,9
54,5,39,20,6,61,11,51,1,59
62,51,63,61,48,6,39,12,40,35
51,45,54,39,61,62,40,63,42,12
62,20,9,39,42,40,65,61,58,35
42,40,58,54,1,63,62,61,30,51
40,39,51,54,61,62,21,12,63,60
20,16,39,58,61,6,35,40,5,12
20,62,6,51,61,63,35,40,48,42
40,51,20,48,62,42,63,61,39,60
20,6,59,62,12,61,35,16,54,39
11,40,7,60,61,62,63,54,12,35
62,20,11,40,54,59,63,51,42,48
40,6,63,62,54,61,45,12,35,42
20,40,21,35,62,60,61,39,63,12
62,20,51,39,5,40,35,63,42,12
