40,60,30,39,63,45,61,7,12,38
63,60,39,30,40,5,61,62,42,65
60,40,61,63,39,30,45,38,5,42
5,45,30,63,39,40,60,54,42,61
30,39,60,63,42,5,45,40,38,12
5,30,60,63,39,61,40,42,44,52
60,61,40,63,39,30,5,45,12,7
30,40,63,39,60,45,50,5,42,61
40,60,39,63,30,61,11,12,42,5
60,40,63,30,5,39,12,42,15,54
5,40,63,30,60,39,45,61,65,12
5,60,39,63,30,40,7,61,20,42
60,30,39,40,5,61,63,45,62,65
63,5,60,62,39,30,12,65,42,11
60,40,63,30,39,20,45,5,42,38
5,30,40,60,39,63,44,61,16,54
60,30,40,5,39,63,42,45,65,12
5,30,42,39,60,40,38,63,61,43
40,30,62,5,45,63,60,39,16,41
63,30,36,61,20,60,5,16,39,45
63,60,30,39,5,12,40,61,16,38
60,63,39,40,30,5,12,62,38,45
5,39,62,63,60,30,40,65,7,45
30,63,5,60,39,42,61,40,20,36
60,40,39,5,30,16,63,44,38,15
5,39,60,45,30,61,48,63,40,12
63,30,60,40,39,42,12,44,5,65
5,60,39,63,30,12,45,61,40,42
63,5,60,30,61,39,16,40,36,45
39,60,5,45,30,40,63,62,65,44
60,63,30,39,5,40,42,20,7,38
63,60,39,40,30,42,61,12,5,45
60,63,39,5,40,30,62,12,42,7
60,63,39,40,30,12,62,5,65,42
63,39,45,62,60,5,30,40,12,48
60,5,63,30,40,45,20,39,61,38
60,5,63,40,39,30,45,44,12,42
60,30,39,40,63,38,42,20,5,12
60,30,40,39,5,63,42,12,61,62
60,63,30,39,5,61,40,12,36,42
60,63,40,30,5,39,12,42,61,62
39,45,60,30,63,5,61,62,42,40
5,60,30,40,39,63,45,42,61,21
63,60,36,39,45,40,44,30,61,38
63,60,39,62,30,61,42,40,65,5
63,60,40,39,30,12,45,61,5,42
5,60,39,40,30,63,61,45,7,42
60,5,7,20,30,16,40,39,63,42
60,30,40,63,5,39,45,38,65,42
60,63,44,30,12,5,16,36,7,40
60,61,30,42,39,40,63,5,38,36
63,40,12,61,60,7,39,30,5,38
40,39,63,30,60,5,65,38,20,42
39,63,60,45,40,30,61,12,5,49
63,60,39,30,38,45,42,5,7,36
63,60,16,40,30,36,39,7,5,44
60,30,63,5,40,39,61,12,65,45
60,30,5,40,39,63,12,65,42,44
60,40,30,39,5,42,63,61,45,15
12,61,39,60,40,5,63,30,42,45
5,60,63,61,40,45,30,39,12,49
60,39,63,30,5,40,12,42,45,11
60,39,30,62,12,5,63,40,42,65
60,63,39,61,30,5,12,45,42,36
63,5,60,39,40,30,65,45,11,62
62,63,60,39,30,61,5,40,12,45
39,60,40,30,63,42,16,11,45,50
60,11,39,5,30,61,63,40,62,42
5,60,40,61,39,30,45,63,42,54
60,39,30,63,45,42,5,16,38,40
60,5,11,40,30,39,63,45,42,7
30,60,5,40,63,38,39,15,65,16
60,63,30,61,7,20,5,45,36,16
63,30,60,39,5,61,40,36,12,16
60,5,65,62,63,30,39,45,40,42
40,30,60,39,63,5,42,38,45,61
30,39,40,60,5,63,45,11,61,62
5,60,63,40,30,48,39,42,38,7
60,30,39,63,5,40,38,42,45,65
60,5,40,30,11,63,61,39,62,45
5,63,60,45,30,39,40,61,42,38
5,40,63,60,30,39,12,61,42,65
40,39,5,60,30,62,11,63,65,42
