35,53,52,59,55,61,56,7,46,21
42,62,59,38,12,41,61,43,40,60
12,40,37,16,61,5,2,39,41,57
16,6,62,7,39,2,65,4,51,45
40,30,35,13,31,4,65,45,38,22
5,54,47,35,33,39,44,46,1,12
49,61,53,44,65,47,35,30,20,40
38,16,6,12,21,7,42,45,10,20
65,6,12,50,58,53,23,47,10,13
45,30,15,39,40,42,13,60,65,33
15,45,5,7,53,31,1,39,11,52
64,53,44,57,30,5,51,35,10,36
21,30,65,40,39,45,43,20,13,52
45,61,7,1,63,40,41,42,30,53
20,46,41,62,45,6,21,5,65,35
52,53,38,2,45,40,59,42,16,10
37,13,52,39,42,38,7,9,51,54
30,63,44,6,54,39,12,42,57,61
61,30,53,5,52,46,7,42,65,54
7,63,21,43,36,2,59,39,46,65
5,51,60,46,40,49,63,50,61,33
59,64,45,12,16,57,58,39,54,4
51,15,58,6,2,35,38,39,21,65
35,16,21,53,49,5,52,63,6,50
12,65,39,16,30,21,55,56,6,46
42,40,7,52,35,6,62,63,47,65
12,59,15,16,60,38,40,54,53,42
30,61,40,5,64,12,6,57,43,54
40,63,20,16,35,12,9,53,38,10
51,2,46,48,59,45,23,62,47,10
51,40,42,21,7,2,46,12,52,48
12,38,39,13,45,1,41,20,35,52
65,51,30,11,35,62,7,49,39,15
40,47,46,44,6,65,21,16,51,35
54,38,12,13,46,5,20,51,35,44
12,35,45,61,1,41,62,2,52,16
16,44,43,39,41,60,51,54,5,21
65,6,57,64,5,39,51,47,41,38
63,6,42,38,11,30,61,52,5,21
16,30,12,46,48,41,21,39,45,51
50,21,40,7,11,49,41,35,12,13
15,40,45,52,42,47,5,59,63,46
39,42,35,33,51,15,45,7,12,47
13,52,30,20,42,40,12,43,46,53
15,30,52,61,60,40,63,12,43,53
38,42,61,30,5,53,20,21,59,36
45,38,51,61,48,39,37,16,40,5
6,43,61,41,59,52,51,13,39,60
41,52,30,21,15,5,20,12,13,51
7,40,45,21,42,39,59,41,63,52
41,64,20,12,43,21,65,57,60,38
61,30,40,20,52,65,64,51,1,57
46,38,30,50,52,20,4,13,33,57
54,42,45,61,46,44,65,52,50,53
5,54,65,63,7,48,38,52,60,35
30,35,33,51,2,47,13,65,46,12
1,38,45,39,2,7,35,42,46,63
39,46,21,38,48,44,33,6,5,35
51,2,15,61,63,35,16,10,55,56
38,16,63,54,5,49,35,33,48,51
61,53,52,5,21,33,50,12,38,59
42,41,15,47,61,46,62,20,57,64
1,12,7,44,6,45,2,5,52,30
51,40,65,35,16,20,53,7,6,39
52,53,12,65,49,45,50,42,20,7
54,6,47,15,65,12,42,30,60,44
13,42,65,2,20,51,23,62,15,58
45,48,42,21,57,20,63,64,33,12
61,5,6,41,4,51,22,45,33,40
12,52,10,21,2,44,43,47,63,13
61,42,21,35,41,51,11,65,60,40
41,16,35,7,39,30,13,62,59,42
30,52,59,42,44,63,7,33,35,40
61,43,7,65,5,59,12,6,13,30
45,35,60,30,63,44,20,21,6,53
54,40,52,30,5,51,13,1,2,50
65,6,33,12,59,41,62,45,15,46
35,12,46,47,5,45,52,6,61,39
45,6,54,7,57,21,64,30,51,12
5,61,39,11,47,15,59,49,50,16
39,45,11,42,15,6,41,1,61,44
39,51,40,30,15,41,53,5,46,37
11,62,41,58,5,38,39,52,2,59
35,12,13,15,21,2,45,53,16,46
42,6,35,56,2,55,54,62,61,39
54,42,39,61,41,46,45,20,30,43
65,35,6,61,44,62,42,30,40,63
52,21,40,36,54,13,16,20,6,61
45,41,58,62,40,42,63,30,5,15
40,21,55,15,56,54,60,41,35,65
42,30,6,43,35,7,54,47,65,45
58,16,30,11,60,38,62,35,6,41
51,35,61,13,45,12,6,21,1,11
6,51,7,44,61,16,36,31,52,20
42,39,20,15,30,35,1,6,54,48
38,48,21,51,54,42,16,47,37,39
47,42,6,20,41,65,40,39,38,51
6,35,51,38,11,57,30,62,46,64
39,12,50,20,38,42,37,5,30,65
53,61,15,65,44,60,50,63,49,47
