54,42,64,39,57,6,63,13,61,35
54,6,42,57,39,63,64,65,56,13
54,42,39,64,57,6,63,52,65,61
39,62,54,42,6,64,57,63,65,13
54,6,42,57,64,39,63,13,52,65
39,54,42,64,57,6,63,13,65,52
54,64,42,57,6,39,52,63,61,65
42,54,39,6,64,57,63,9,65,61
54,39,64,42,6,57,51,63,61,13
54,42,39,6,64,63,57,13,52,61
54,42,6,39,64,63,57,52,13,9
54,6,39,64,42,57,63,13,35,52
54,42,64,39,35,57,63,6,52,13
42,62,54,39,57,64,6,20,63,65
54,57,6,42,64,39,63,65,13,52
39,42,54,57,6,64,63,13,65,52
54,64,42,57,6,63,39,55,52,65
39,42,54,64,57,6,63,13,52,65
54,6,57,42,39,64,63,52,13,61
39,42,54,6,57,64,63,13,65,52
62,54,6,57,42,64,39,63,65,13
39,54,57,42,6,63,64,65,45,13
54,42,57,64,39,6,63,13,20,52
54,42,39,64,57,6,63,13,52,61
54,6,42,57,64,63,39,65,52,9
54,42,6,39,57,64,63,13,52,61
54,57,42,39,64,6,63,13,52,61
39,54,42,6,57,64,63,13,52,61
42,54,64,57,39,6,63,51,65,52
54,39,42,6,57,64,13,63,55,65
54,42,64,57,39,63,6,65,52,13
42,54,6,57,39,64,13,63,9,65
39,54,42,57,64,63,6,35,61,9
54,42,64,39,57,6,63,65,52,61
54,42,57,64,39,6,65,13,63,52
54,64,51,39,57,42,63,6,65,52
54,42,57,39,64,6,63,13,9,52
54,6,42,57,64,39,63,20,13,61
54,64,42,6,57,39,13,63,65,52
54,42,6,39,57,64,63,13,52,61
54,42,57,39,64,6,63,13,52,9
54,42,57,6,39,63,64,13,52,9
54,42,6,57,39,64,63,55,52,65
54,42,57,6,64,39,63,65,13,61
54,42,6,39,57,64,63,13,65,52
54,42,6,64,57,39,13,63,52,20
39,54,42,57,64,6,63,65,13,61
54,42,6,39,64,57,63,13,52,61
54,42,64,6,57,51,39,63,52,13
54,6,57,64,42,39,63,13,55,61
42,62,54,64,57,13,39,6,35,63
39,54,63,42,57,64,6,52,65,35
39,54,42,6,57,64,63,65,13,52
54,42,64,57,39,6,63,61,65,52
54,6,42,64,39,57,13,63,35,52
54,42,6,64,57,63,39,51,13,61
54,6,64,39,42,63,57,65,52,13
42,54,6,64,51,39,57,63,13,35
54,42,64,57,6,39,63,13,20,52
54,42,6,64,57,39,63,13,65,52
39,54,57,64,42,6,65,63,9,13
42,54,64,39,6,57,63,52,13,61
54,42,6,64,39,63,57,13,52,20
54,42,57,6,39,64,65,63,52,13
54,42,39,57,64,63,6,65,52,13
54,42,64,39,57,6,63,20,13,5
54,42,57,39,6,64,63,20,61,65
42,54,64,39,57,63,6,13,51,52
54,39,57,42,64,6,63,13,51,65
54,42,39,57,6,64,63,65,13,52
54,57,6,42,39,13,64,52,63,65
54,6,42,57,39,64,63,20,52,13
54,6,42,57,39,64,63,13,52,65
54,64,57,42,39,6,63,13,65,61
54,42,6,64,57,39,63,52,65,61
39,42,54,57,64,6,63,13,52,61
54,42,64,39,57,63,13,6,52,20
54,42,64,6,57,39,63,52,13,61
54,42,6,57,39,64,63,13,65,52
39,54,42,64,57,6,52,63,65,61
54,42,57,64,39,6,63,51,13,20
42,54,6,64,57,39,63,65,13,20
39,54,57,6,42,63,52,64,13,51
54,39,6,42,64,57,13,63,65,61
54,6,57,42,63,39,64,52,35,13
54,42,64,39,57,6,63,20,65,52
54,6,42,57,39,64,63,13,61,52
54,42,64,57,6,39,63,13,52,65
54,42,39,6,57,64,63,52,13,20
54,64,42,39,6,57,63,65,20,61
54,42,64,39,6,57,63,13,20,65
54,42,6,39,64,57,63,13,52,61
39,54,57,42,6,64,63,13,52,20
54,42,6,39,57,64,63,13,52,20
54,57,42,39,64,63,6,13,65,20
54,42,57,6,64,39,63,20,51,65
54,6,64,42,57,39,63,13,52,61
54,42,6,39,57,64,63,61,52,35
54,42,64,39,6,57,63,20,13,35
54,42,57,6,64,39,13,63,20,65
