54,51,45,48,21,34,2,33,29,32
61,64,54,30,40,11,63,44,38,47
61,64,30,38,39,51,63,44,9,57
61,64,54,11,30,45,4,47,49,36
61,64,30,54,37,63,11,59,12,40
61,64,30,53,40,6,63,54,38,47
61,64,54,30,39,38,40,49,42,7
61,64,54,45,5,46,11,43,63,40
61,64,57,13,2,59,63,17,14,5
54,51,37,50,6,64,45,39,63,41
61,64,30,9,54,39,52,53,38,4
61,30,64,53,63,43,23,38,52,42
61,64,48,63,23,33,46,54,7,39
61,64,54,30,40,42,47,38,39,43
61,64,30,54,44,45,53,6,63,5
61,64,30,53,54,23,10,6,39,51
61,64,30,9,40,39,6,11,42,7
33,38,49,53,61,46,6,12,41,28
54,51,48,9,2,64,33,13,39,47
61,64,45,30,36,63,49,7,54,37
61,64,54,7,47,5,56,55,14,17
61,64,54,43,37,6,30,14,17,60
61,64,30,53,63,54,39,52,14,17
61,64,54,30,38,2,24,39,6,45
61,64,30,9,23,7,40,63,38,42
61,57,64,54,39,30,38,37,42,40
61,64,30,54,23,63,9,53,48,39
54,51,6,13,37,9,33,44,45,38
61,64,54,7,6,63,17,14,4,47
61,64,30,54,4,6,7,63,23,53
61,64,13,11,21,54,5,4,7,63
61,64,54,30,4,39,63,53,42,9
61,64,54,45,30,47,39,14,17,7
7,6,38,39,21,48,14,17,12,42
61,64,9,30,54,40,43,2,59,50
61,64,30,54,6,7,47,63,43,36
61,64,54,51,30,39,2,38,22,43
61,64,30,54,53,39,43,63,40,6
61,64,30,54,39,9,38,7,22,63
61,64,30,53,54,38,7,39,23,6
61,64,30,54,53,39,63,38,6,23
61,64,53,30,6,54,39,21,42,63
61,64,54,30,39,42,38,40,11,46
61,64,30,38,53,6,7,47,39,40
61,64,54,30,42,40,47,39,63,22
61,64,54,45,30,44,9,47,23,63
61,64,54,6,30,39,38,5,43,23
61,64,54,30,40,43,42,22,52,7
61,64,54,30,44,6,63,45,42,23
61,64,9,30,40,23,42,39,20,59
61,64,30,54,38,63,10,6,58,11
61,64,37,23,43,49,7,51,54,6
61,30,64,47,53,52,42,63,7,60
30,42,39,7,6,48,44,57,41,38
61,64,9,30,48,45,42,63,58,65
54,45,51,53,13,48,47,59,39,41
61,64,30,38,39,19,51,58,63,13
61,64,40,23,30,39,54,4,37,6
61,64,30,43,9,63,39,54,23,42
61,64,54,50,63,21,40,39,56,55
61,64,57,54,49,60,13,43,52,40
61,64,45,30,54,44,5,43,6,16
61,64,30,54,38,6,63,40,53,13
61,64,30,54,40,6,23,52,38,53
61,64,30,54,38,13,39,42,2,50
61,64,30,54,6,63,23,39,38,12
61,64,30,38,48,63,39,4,52,9
61,64,54,30,6,53,39,43,38,4
64,65,53,38,63,30,41,39,12,59
61,64,30,54,53,63,6,52,39,47
61,64,30,54,53,63,42,16,39,7
61,64,30,2,63,9,39,24,42,17
61,64,54,30,39,13,38,51,6,42
61,64,48,30,5,42,6,63,11,39
61,64,54,6,7,30,63,36,45,51
49,50,64,57,37,7,13,9,41,33
61,64,30,9,39,5,42,51,54,65
7,61,6,42,21,45,35,30,12,38
61,64,30,54,39,45,6,23,50,7
61,64,54,11,4,45,33,13,23,38
61,64,54,6,23,33,9,43,63,2
61,64,30,54,53,38,63,6,23,9
61,64,54,57,30,7,44,9,42,39
61,64,6,57,54,11,60,21,23,45
61,64,54,6,4,21,39,23,48,58
61,64,54,30,37,39,42,52,47,60
61,64,54,30,37,6,45,40,7,5
61,64,54,30,40,50,19,13,5,45
61,64,54,30,45,44,63,39,53,5
61,64,54,30,53,39,42,63,4,40
33,49,46,38,61,53,28,12,30,6
61,64,30,53,52,54,45,23,63,60
61,64,30,38,52,6,63,45,43,12
33,10,38,61,53,41,58,30,65,50
61,64,54,4,30,38,39,11,43,58
61,64,30,13,9,48,38,39,7,45
61,64,54,40,44,48,4,5,7,63
61,64,30,54,63,2,44,42,40,6
61,64,54,30,47,43,5,38,4,23
61,64,30,54,43,39,38,42,47,40
